time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
2.1,car_0,45.81366614125133,-1.3662871421891756,3.8393045961007832,15.924333872635343,car_1,2,1.8012960453979079,2.058862147306546,1.8012960453979079,2.0000000000000018,0,bottom,0,4.232354308954237,4.232354308954237,car_9,-0.14099762491958767
2.2,car_0,46.23082542814013,-1.3252946111076178,4.039304596100783,15.910234110143385,car_1,2,1.785644966508516,2.0159982604481863,1.785644966508516,2.0000000000000018,0,bottom,0,4.636284768564316,4.636284768564316,car_9,-0.14099762491958767
2.3,car_0,46.664161396208826,-1.279157690612745,4.20009654316213,15.900055152945292,car_1,1.6079194706134634,1.7711802340354093,1.6079194706134634,1.7711802340354093,1.6079194706134636,0,bottom,0,5.056294422880529,5.056294422880529,car_9,-0.10178957198093386
2.4,car_0,47.11387293211844,-1.2134103900411644,4.37970017009126,15.888577950245129,car_1,1.796036269291304,1.7627897712800555,1.796036269291304,1.7627897712800555,1.7960362692913012,0,bottom,0,5.494264439889655,5.494264439889655,car_9,-0.11477202700165456
2.5,car_0,47.58011689710559,-1.1452460676746217,4.5407080088083,15.878473589839972,car_1,1.610078387170404,1.7480252722578848,1.610078387170404,1.7480252722578848,1.6100783871704039,0,bottom,0,5.948335240770485,5.948335240770485,car_9,-0.1010436040515792
2.6,car_0,48.06498615437404,-1.07435874936052,4.72209805389002,15.86345746614954,car_1,1.8139004508171965,1.7369297183959553,1.8139004508171965,1.7369297183959553,1.8139004508172007,0,bottom,0,6.420545046159487,6.420545046159487,car_9,-0.1501612369043377
2.7,car_0,48.56883285758352,-0.9909775377347695,4.9220980538900205,15.843400132094768,car_1,2,1.7169404082304522,2.0559233104052996,1.7169404082304522,2.0000000000000018,0,bottom,0,6.912754851548488,6.912754851548488,car_9,-0.20057334054772458
2.8,car_0,49.08944245411747,-0.896042846602109,5.099567606196803,15.823118600262493,car_1,1.7746955230678305,1.693802760066288,1.7746955230678305,1.693802760066288,1.7746955230678285,0,bottom,0,7.422711612168168,7.422711612168168,car_9,-0.2028153183227479
2.9,car_0,49.62977231086623,-0.7975121080185115,5.292735002354641,15.79930755525859,car_1,1.9316739615783787,1.6774220458910567,1.9316739615783787,1.6774220458910567,1.9316739615783796,0,bottom,0,7.951985112403633,7.951985112403633,car_9,-0.23811045003901654
3.0,car_0,50.182508814639036,-0.6889625150515779,5.4291720010581,15.777128004671553,car_1,1.3643699870345865,1.654395833389891,1.3643699870345865,1.654395833389891,1.3643699870345838,0,bottom,0,8.494902312509442,8.494902312509442,car_9,-0.22179550587036978
3.1,car_0,50.752432197890116,-0.5608140620128739,5.6291720010581,15.744145079271794,car_1,2,1.6431370075465175,2.2775721693187974,1.6431370075465175,2.0000000000000018,0,bottom,0,9.057819512615252,9.057819512615252,car_9,-0.32982925399759466
3.2,car_0,51.33913107368977,-0.4288936047324773,5.794864681396547,15.709294913038455,car_1,1.6569268033844726,1.6058273079252408,1.6569268033844726,1.6058273079252408,1.6569268033844686,0,bottom,0,9.637305980754906,9.637305980754906,car_9,-0.348501662333379
3.3,car_0,51.93825801932222,-0.28498004255846654,5.938576103605863,15.67962158691667,car_1,1.4371142220931583,1.5839713487742564,1.4371142220931583,1.5839713487742564,1.437114222093161,0,bottom,0,10.231163591115493,10.231163591115493,car_9,-0.29673326121783195
3.4,car_0,52.55217434974418,-0.1241924322098584,6.115521605617676,15.651943349864936,car_1,1.7694550201181334,1.5762157468456863,1.7694550201181334,1.5762157468456863,1.7694550201181336,0,bottom,0,10.842715751677261,10.842715751677261,car_9,-0.2767823705173571
3.5,car_0,53.179394041206024,0.040079391744434645,6.248042908334686,15.631012982541497,car_1,1.325213027170093,1.5596368181080928,1.325213027170093,1.5596368181080928,1.3252130271700935,0,bottom,0,11.46752004251073,11.46752004251073,car_9,-0.20930367323436627
3.6,car_0,53.81126271410483,0.22906461293000668,6.357101894657065,15.619176716585823,car_1,1.0905898632237923,1.5569841009404797,1.0905898632237923,1.5569841009404797,1.0905898632237943,0,bottom,0,12.103230231976436,12.103230231976436,car_9,-0.11836265955674552
3.7,car_0,54.46018898393281,0.4335747100879144,6.5565510429743075,15.602666011397222,car_1,1.994491483172426,1.5622213945338954,1.994491483172426,1.5622213945338954,1.9944914831724248,0,bottom,0,12.758885336273867,12.758885336273867,car_9,-0.16510705188603136
